1x10^5
0.010240
0.009690
0.009813
0.009845
0.009688
0.009858
0.009768
0.009741
0.009820
0.009655
0.009800
0.009691
0.009763
0.009799
0.009679
0.009654
0.009657
0.009974
0.009814
0.009678
0.009807
0.009658
0.009751
0.009777
0.009697
0.009854
0.009642
0.009655
0.009649
0.009629
