3x10^5
0.045593
0.045650
0.045811
0.045539
0.045536
0.045422
0.045582
0.045167
0.045464
0.045444
0.045510
0.045495
0.045834
0.045260
0.045228
0.045136
0.045196
0.045178
0.045197
0.045222
0.045586
0.045458
0.045200
0.045654
0.045246
0.045214
0.045424
0.045608
0.045540
0.045254
