1x10^5
0.009746
0.009570
0.009723
0.009659
0.009695
0.009766
0.009608
0.009622
0.009675
0.009546
0.009670
0.009581
0.009659
0.009638
0.009558
0.009573
0.009573
0.009556
0.009547
0.009564
0.009567
0.009567
0.009561
0.009558
0.009561
0.009555
0.009569
0.009559
0.009551
0.009579
