3x10^5
0.040488
0.040269
0.040338
0.040377
0.040261
0.039850
0.040331
0.040126
0.040187
0.039891
0.039885
0.039845
0.039851
0.039892
0.039935
0.039958
0.039849
0.039865
0.040056
0.039926
0.039859
0.039922
0.039851
0.039864
0.039827
0.039981
0.039902
0.039846
0.039866
0.039884
